goal,target,indicator,seriesCode,seriesDesc,release,geoAreaCode,geoAreaName,parentCode,parentName,type,ISO3,UN_Member,X,Y,educationLevelCode,educationLevelDesc,unitsCode,unitsDesc,unitmultiplierCode,unitmultiplierDesc,reportingTypeCode,reportingTypeDesc,valueDetails,footnotes,sources,timeDetails,nature,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_latest_year,latest_year,ObjectId
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,52,Barbados,29,Caribbean,Country,BRB,1,-59.5346489,13.13648273,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,100,100,100,,100,2017,264
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,52,Barbados,29,Caribbean,Country,BRB,1,-59.5346489,13.13648273,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,100,100,100,,100,2017,265
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,56,Belgium,155,Western Europe,Country,BEL,1,4.660976456,50.64104975,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,100,2016,266
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,56,Belgium,155,Western Europe,Country,BEL,1,4.660976456,50.64104975,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,100,2016,267
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,56,Belgium,155,Western Europe,Country,BEL,1,4.660976456,50.64104975,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,100,2016,268
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,60,Bermuda,21,Northern America,Country,BMU,0,-64.78155012,32.27881922,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,60,Bermuda,21,Northern America,Country,BMU,0,-64.78155012,32.27881922,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,60,Bermuda,21,Northern America,Country,BMU,0,-64.78155012,32.27881922,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,64,Bhutan,34,Southern Asia,Country,BTN,1,90.45098484,27.39598568,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,64,Bhutan,34,Southern Asia,Country,BTN,1,90.45098484,27.39598568,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,64,Bhutan,34,Southern Asia,Country,BTN,1,90.45098484,27.39598568,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,68,Bolivia (Plurinational State of),5,South America,Country,BOL,1,-64.66224284,-16.71273412,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,68,Bolivia (Plurinational State of),5,South America,Country,BOL,1,-64.66224284,-16.71273412,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,68,Bolivia (Plurinational State of),5,South America,Country,BOL,1,-64.66224284,-16.71273412,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,70,Bosnia and Herzegovina,39,Southern Europe,Country,BIH,1,17.78584332,44.16845548,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,70,Bosnia and Herzegovina,39,Southern Europe,Country,BIH,1,17.78584332,44.16845548,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,70,Bosnia and Herzegovina,39,Southern Europe,Country,BIH,1,17.78584332,44.16845548,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,72,Botswana,18,Southern Africa,Country,BWA,1,23.81380223,-22.18810073,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,72,Botswana,18,Southern Africa,Country,BWA,1,23.81380223,-22.18810073,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,72,Botswana,18,Southern Africa,Country,BWA,1,23.81380223,-22.18810073,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,74,Bouvet Island,5,South America,Country,BVT,0,3.410732868,-54.43295905,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,74,Bouvet Island,5,South America,Country,BVT,0,3.410732868,-54.43295905,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,74,Bouvet Island,5,South America,Country,BVT,0,3.410732868,-54.43295905,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,76,Brazil,5,South America,Country,BRA,1,-53.08432878,-10.77668561,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,76,Brazil,5,South America,Country,BRA,1,-53.08432878,-10.77668561,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,76,Brazil,5,South America,Country,BRA,1,-53.08432878,-10.77668561,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,84,Belize,13,Central America,Country,BLZ,1,-88.70199554,17.19965901,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,84,Belize,13,Central America,Country,BLZ,1,-88.70199554,17.19965901,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,84,Belize,13,Central America,Country,BLZ,1,-88.70199554,17.19965901,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,86,British Indian Ocean Territory,14,Eastern Africa,Country,IOT,0,72.38715553,-7.299281071,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,86,British Indian Ocean Territory,14,Eastern Africa,Country,IOT,0,72.38715553,-7.299281071,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,86,British Indian Ocean Territory,14,Eastern Africa,Country,IOT,0,72.38715553,-7.299281071,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,90,Solomon Islands,54,Melanesia,Country,SLB,1,160.1584117,-9.622391719,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,90,Solomon Islands,54,Melanesia,Country,SLB,1,160.1584117,-9.622391719,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,90,Solomon Islands,54,Melanesia,Country,SLB,1,160.1584117,-9.622391719,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,92,British Virgin Islands,29,Caribbean,Country,VGB,0,-64.63294223,18.42256578,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,85.71429,85.714290,,85.71429,2017,299
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,92,British Virgin Islands,29,Caribbean,Country,VGB,0,-64.63294223,18.42256578,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,100,100,,100,2017,300
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,92,British Virgin Islands,29,Caribbean,Country,VGB,0,-64.63294223,18.42256578,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,83.33333,83.333330,,83.33333,2017,301
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,96,Brunei Darussalam,35,South-Eastern Asia,Country,BRN,1,114.6288563,4.49736984,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,96,Brunei Darussalam,35,South-Eastern Asia,Country,BRN,1,114.6288563,4.49736984,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,96,Brunei Darussalam,35,South-Eastern Asia,Country,BRN,1,114.6288563,4.49736984,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,100,Bulgaria,151,Eastern Europe,Country,BGR,1,25.23763153,42.75731323,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,100,Bulgaria,151,Eastern Europe,Country,BGR,1,25.23763153,42.75731323,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,100,Bulgaria,151,Eastern Europe,Country,BGR,1,25.23763153,42.75731323,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,104,Myanmar,35,South-Eastern Asia,Country,MMR,1,96.51752295,21.19332882,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,,83.241630,,83.24163,2017,308
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,104,Myanmar,35,South-Eastern Asia,Country,MMR,1,96.51752295,21.19332882,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,70.85019,69.962170,,69.96217,2017,309
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,104,Myanmar,35,South-Eastern Asia,Country,MMR,1,96.51752295,21.19332882,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,,76.952210,,76.95221,2017,310
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,108,Burundi,14,Eastern Africa,Country,BDI,1,29.89080992,-3.366387428,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,91.09589,91.095890,,91.09589,2017,311
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,108,Burundi,14,Eastern Africa,Country,BDI,1,29.89080992,-3.366387428,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,42.81023,38.494420,,38.49442,2017,312
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,108,Burundi,14,Eastern Africa,Country,BDI,1,29.89080992,-3.366387428,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,71.40661,72.071370,,72.07137,2017,313
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,112,Belarus,151,Eastern Europe,Country,BLR,1,28.04940161,53.54193075,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,100,100,,100,2017,314
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,112,Belarus,151,Eastern Europe,Country,BLR,1,28.04940161,53.54193075,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,100,100,,100,2017,315
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,112,Belarus,151,Eastern Europe,Country,BLR,1,28.04940161,53.54193075,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,100,100,,100,2017,316
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,116,Cambodia,35,South-Eastern Asia,Country,KHM,1,104.922836,12.71163737,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,116,Cambodia,35,South-Eastern Asia,Country,KHM,1,104.922836,12.71163737,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,116,Cambodia,35,South-Eastern Asia,Country,KHM,1,104.922836,12.71163737,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,120,Cameroon,17,Middle Africa,Country,CMR,1,12.7419827,5.692387031,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,120,Cameroon,17,Middle Africa,Country,CMR,1,12.7419827,5.692387031,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,33.74765,34.443970,,34.44397,2017,321
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,752,Sweden,154,Northern Europe,Country,SWE,1,14.3775338,60.60103109,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,756,Switzerland,155,Western Europe,Country,CHE,1,8.223158,46.96617097,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,100,100,100,100,100,100,,,100,2016,325
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,756,Switzerland,155,Western Europe,Country,CHE,1,8.223158,46.96617097,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,100,100,100,100,100,100,,,100,2016,326
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,756,Switzerland,155,Western Europe,Country,CHE,1,8.223158,46.96617097,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,100,100,100,100,100,100,,,100,2016,327
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,760,Syrian Arab Republic,145,Western Asia,Country,SYR,1,38.50466565,35.01676176,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,760,Syrian Arab Republic,145,Western Asia,Country,SYR,1,38.50466565,35.01676176,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,760,Syrian Arab Republic,145,Western Asia,Country,SYR,1,38.50466565,35.01676176,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,762,Tajikistan,143,Central Asia,Country,TJK,1,69.294998,38.43069666,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,762,Tajikistan,143,Central Asia,Country,TJK,1,69.294998,38.43069666,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,762,Tajikistan,143,Central Asia,Country,TJK,1,69.294998,38.43069666,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,764,Thailand,35,South-Eastern Asia,Country,THA,1,101.0202951,15.13089239,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,764,Thailand,35,South-Eastern Asia,Country,THA,1,101.0202951,15.13089239,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,764,Thailand,35,South-Eastern Asia,Country,THA,1,101.0202951,15.13089239,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,768,Togo,11,Western Africa,Country,TGO,1,0.97835765,8.532096072,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,768,Togo,11,Western Africa,Country,TGO,1,0.97835765,8.532096072,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,,20.205060,,20.20506,2017,338
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,768,Togo,11,Western Africa,Country,TGO,1,0.97835765,8.532096072,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,772,Tokelau,61,Polynesia,Country,TKL,0,-171.8154473,-9.214545558,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,772,Tokelau,61,Polynesia,Country,TKL,0,-171.8154473,-9.214545558,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,772,Tokelau,61,Polynesia,Country,TKL,0,-171.8154473,-9.214545558,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,776,Tonga,61,Polynesia,Country,TON,1,-175.1959991,-21.19511329,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,776,Tonga,61,Polynesia,Country,TON,1,-175.1959991,-21.19511329,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,776,Tonga,61,Polynesia,Country,TON,1,-175.1959991,-21.19511329,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,780,Trinidad and Tobago,29,Caribbean,Country,TTO,1,-61.29389504,10.41877263,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,780,Trinidad and Tobago,29,Caribbean,Country,TTO,1,-61.29389504,10.41877263,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,780,Trinidad and Tobago,29,Caribbean,Country,TTO,1,-61.29389504,10.41877263,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,784,United Arab Emirates,145,Western Asia,Country,ARE,1,53.98279159,23.43322219,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349
