goal,target,indicator,seriesCode,seriesDesc,release,geoAreaCode,geoAreaName,parentCode,parentName,type,ISO3,UN_Member,X,Y,ageCode,ageDesc,sexCode,sexDesc,unitsCode,unitsDesc,unitmultiplierCode,unitmultiplierDesc,reportingTypeCode,reportingTypeDesc,valueDetails,footnotes,sources,timeDetails,nature,value_2011,value_2014,value_2017,value_latest_year,latest_year,ObjectId
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,288,Ghana,11,Western Africa,Country,GHA,1,-1.205623522,7.964825185,Y_GE15,15 years old and over,M,Male,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,31.85,41.67,61.79,61.79,2017,251
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,288,Ghana,11,Western Africa,Country,GHA,1,-1.205623522,7.964825185,Y_GE15,15 years old and over,F,Female,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,27.09,39.38,53.72,53.72,2017,252
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,288,Ghana,11,Western Africa,Country,GHA,1,-1.205623522,7.964825185,Y_GE15,15 years old and over,_T,Both sexes,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,29.43,40.51,57.72,57.72,2017,253
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,292,Gibraltar,39,Southern Europe,Country,GIB,0,-5.347561686,36.13895036,Y_GE15,15 years old and over,M,Male,,,,,,,,,,,,,,,,,254
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,292,Gibraltar,39,Southern Europe,Country,GIB,0,-5.347561686,36.13895036,Y_GE15,15 years old and over,F,Female,,,,,,,,,,,,,,,,,255
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,292,Gibraltar,39,Southern Europe,Country,GIB,0,-5.347561686,36.13895036,Y_GE15,15 years old and over,_T,Both sexes,,,,,,,,,,,,,,,,,256
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,296,Kiribati,57,Micronesia,Country,KIR,1,-157.5643005,1.768837732,Y_GE15,15 years old and over,M,Male,,,,,,,,,,,,,,,,,257
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,296,Kiribati,57,Micronesia,Country,KIR,1,-157.5643005,1.768837732,Y_GE15,15 years old and over,F,Female,,,,,,,,,,,,,,,,,258
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,296,Kiribati,57,Micronesia,Country,KIR,1,-157.5643005,1.768837732,Y_GE15,15 years old and over,_T,Both sexes,,,,,,,,,,,,,,,,,259
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,300,Greece,39,Southern Europe,Country,GRC,1,22.58307827,39.47301873,Y_GE15,15 years old and over,M,Male,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,80.34,88.48,86.45,86.45,2017,260
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,300,Greece,39,Southern Europe,Country,GRC,1,22.58307827,39.47301873,Y_GE15,15 years old and over,F,Female,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,75.71,86.61,84.54,84.54,2017,261
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,300,Greece,39,Southern Europe,Country,GRC,1,22.58307827,39.47301873,Y_GE15,15 years old and over,_T,Both sexes,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,77.94,87.52,85.47,85.47,2017,262
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,304,Greenland,21,Northern America,Country,GRL,0,-41.39371316,74.75625681,Y_GE15,15 years old and over,M,Male,,,,,,,,,,,,,,,,,263
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,304,Greenland,21,Northern America,Country,GRL,0,-41.39371316,74.75625681,Y_GE15,15 years old and over,F,Female,,,,,,,,,,,,,,,,,264
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,304,Greenland,21,Northern America,Country,GRL,0,-41.39371316,74.75625681,Y_GE15,15 years old and over,_T,Both sexes,,,,,,,,,,,,,,,,,265
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,308,Grenada,29,Caribbean,Country,GRD,1,-61.68248568,12.11238395,Y_GE15,15 years old and over,M,Male,,,,,,,,,,,,,,,,,266
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,308,Grenada,29,Caribbean,Country,GRD,1,-61.68248568,12.11238395,Y_GE15,15 years old and over,F,Female,,,,,,,,,,,,,,,,,267
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,308,Grenada,29,Caribbean,Country,GRD,1,-61.68248568,12.11238395,Y_GE15,15 years old and over,_T,Both sexes,,,,,,,,,,,,,,,,,268
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,312,Guadeloupe,29,Caribbean,Country,GLP,0,-61.64762115,16.14416917,Y_GE15,15 years old and over,M,Male,,,,,,,,,,,,,,,,,269
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,312,Guadeloupe,29,Caribbean,Country,GLP,0,-61.64762115,16.14416917,Y_GE15,15 years old and over,F,Female,,,,,,,,,,,,,,,,,270
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,312,Guadeloupe,29,Caribbean,Country,GLP,0,-61.64762115,16.14416917,Y_GE15,15 years old and over,_T,Both sexes,,,,,,,,,,,,,,,,,271
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,316,Guam,57,Micronesia,Country,GUM,0,144.7029305,13.35485404,Y_GE15,15 years old and over,M,Male,,,,,,,,,,,,,,,,,272
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,316,Guam,57,Micronesia,Country,GUM,0,144.7029305,13.35485404,Y_GE15,15 years old and over,F,Female,,,,,,,,,,,,,,,,,273
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,316,Guam,57,Micronesia,Country,GUM,0,144.7029305,13.35485404,Y_GE15,15 years old and over,_T,Both sexes,,,,,,,,,,,,,,,,,274
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,320,Guatemala,13,Central America,Country,GTM,1,-91.2312746,15.00273719,Y_GE15,15 years old and over,M,Male,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,29.89,48.76,46.36,46.36,2017,275
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,320,Guatemala,13,Central America,Country,GTM,1,-91.2312746,15.00273719,Y_GE15,15 years old and over,F,Female,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,15.59,34.69,42.09,42.09,2017,276
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,320,Guatemala,13,Central America,Country,GTM,1,-91.2312746,15.00273719,Y_GE15,15 years old and over,_T,Both sexes,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,22.32,41.35,44.11,44.11,2017,277
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,324,Guinea,11,Western Africa,Country,GIN,1,-11.28173419,11.00210343,Y_GE15,15 years old and over,M,Male,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,4.45,9.8,27.26,27.26,2017,278
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,324,Guinea,11,Western Africa,Country,GIN,1,-11.28173419,11.00210343,Y_GE15,15 years old and over,F,Female,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,2.93,4.12,19.67,19.67,2017,279
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,324,Guinea,11,Western Africa,Country,GIN,1,-11.28173419,11.00210343,Y_GE15,15 years old and over,_T,Both sexes,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,3.69,6.96,23.49,23.49,2017,280
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,328,Guyana,5,South America,Country,GUY,1,-58.97322037,4.788012784,Y_GE15,15 years old and over,M,Male,,,,,,,,,,,,,,,,,281
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,328,Guyana,5,South America,Country,GUY,1,-58.97322037,4.788012784,Y_GE15,15 years old and over,F,Female,,,,,,,,,,,,,,,,,282
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,328,Guyana,5,South America,Country,GUY,1,-58.97322037,4.788012784,Y_GE15,15 years old and over,_T,Both sexes,,,,,,,,,,,,,,,,,283
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,332,Haiti,29,Caribbean,Country,HTI,1,-72.33640958,18.40426539,Y_GE15,15 years old and over,M,Male,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,22.96,21.68,35.35,35.35,2017,284
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,332,Haiti,29,Caribbean,Country,HTI,1,-72.33640958,18.40426539,Y_GE15,15 years old and over,F,Female,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,21.07,16.12,30.05,30.05,2017,285
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,332,Haiti,29,Caribbean,Country,HTI,1,-72.33640958,18.40426539,Y_GE15,15 years old and over,_T,Both sexes,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,22.01,18.86,32.62,32.62,2017,286
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,334,Heard Island and McDonald Islands,53,Australia and New Zealand,Country,HMD,0,73.52633626,-53.09106147,Y_GE15,15 years old and over,M,Male,,,,,,,,,,,,,,,,,287
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,334,Heard Island and McDonald Islands,53,Australia and New Zealand,Country,HMD,0,73.52633626,-53.09106147,Y_GE15,15 years old and over,F,Female,,,,,,,,,,,,,,,,,288
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,334,Heard Island and McDonald Islands,53,Australia and New Zealand,Country,HMD,0,73.52633626,-53.09106147,Y_GE15,15 years old and over,_T,Both sexes,,,,,,,,,,,,,,,,,289
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,336,Holy See,39,Southern Europe,Country,VAT,0,12.45315803,41.90343751,Y_GE15,15 years old and over,M,Male,,,,,,,,,,,,,,,,,290
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,336,Holy See,39,Southern Europe,Country,VAT,0,12.45315803,41.90343751,Y_GE15,15 years old and over,F,Female,,,,,,,,,,,,,,,,,291
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,336,Holy See,39,Southern Europe,Country,VAT,0,12.45315803,41.90343751,Y_GE15,15 years old and over,_T,Both sexes,,,,,,,,,,,,,,,,,292
