goal,target,indicator,seriesCode,seriesDesc,release,geoAreaCode,geoAreaName,parentCode,parentName,type,ISO3,UN_Member,X,Y,ageCode,ageDesc,sexCode,sexDesc,typeOfSkillCode,typeOfSkillDesc,unitsCode,unitsDesc,unitmultiplierCode,unitmultiplierDesc,reportingTypeCode,reportingTypeDesc,valueDetails,footnotes,sources,timeDetails,nature,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_latest_year,latest_year,ObjectId
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,626,Timor-Leste,35,South-Eastern Asia,Country,TLS,1,125.9451052,-8.797497247,"Y16T65
",16 to 65 years old,M,Male,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,1327
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,626,Timor-Leste,35,South-Eastern Asia,Country,TLS,1,125.9451052,-8.797497247,"Y16T65
",16 to 65 years old,_T,Both sexes,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,1328
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,626,Timor-Leste,35,South-Eastern Asia,Country,TLS,1,125.9451052,-8.797497247,"Y16T65
",16 to 65 years old,M,Male,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,1329
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,626,Timor-Leste,35,South-Eastern Asia,Country,TLS,1,125.9451052,-8.797497247,"Y16T65
",16 to 65 years old,F,Female,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,1330
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,626,Timor-Leste,35,South-Eastern Asia,Country,TLS,1,125.9451052,-8.797497247,"Y16T65
",16 to 65 years old,_T,Both sexes,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,1331
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,630,Puerto Rico,29,Caribbean,Country,PRI,0,-66.47591017,18.22753799,"Y16T65
",16 to 65 years old,F,Female,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,1332
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,630,Puerto Rico,29,Caribbean,Country,PRI,0,-66.47591017,18.22753799,"Y16T65
",16 to 65 years old,M,Male,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,1333
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,630,Puerto Rico,29,Caribbean,Country,PRI,0,-66.47591017,18.22753799,"Y16T65
",16 to 65 years old,_T,Both sexes,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,1334
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,630,Puerto Rico,29,Caribbean,Country,PRI,0,-66.47591017,18.22753799,"Y16T65
",16 to 65 years old,M,Male,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,1335
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,630,Puerto Rico,29,Caribbean,Country,PRI,0,-66.47591017,18.22753799,"Y16T65
",16 to 65 years old,F,Female,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,1336
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,630,Puerto Rico,29,Caribbean,Country,PRI,0,-66.47591017,18.22753799,"Y16T65
",16 to 65 years old,_T,Both sexes,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,1337
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,634,Qatar,145,Western Asia,Country,QAT,1,51.19152467,25.28355379,"Y16T65
",16 to 65 years old,F,Female,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,1338
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,634,Qatar,145,Western Asia,Country,QAT,1,51.19152467,25.28355379,"Y16T65
",16 to 65 years old,M,Male,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,1339
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,634,Qatar,145,Western Asia,Country,QAT,1,51.19152467,25.28355379,"Y16T65
",16 to 65 years old,_T,Both sexes,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,1340
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,634,Qatar,145,Western Asia,Country,QAT,1,51.19152467,25.28355379,"Y16T65
",16 to 65 years old,M,Male,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,1341
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,634,Qatar,145,Western Asia,Country,QAT,1,51.19152467,25.28355379,"Y16T65
",16 to 65 years old,F,Female,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,1342
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,634,Qatar,145,Western Asia,Country,QAT,1,51.19152467,25.28355379,"Y16T65
",16 to 65 years old,_T,Both sexes,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,1343
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,638,Réunion,14,Eastern Africa,Country,REU,0,55.53171398,-21.13183266,"Y16T65
",16 to 65 years old,F,Female,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,1344
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,638,Réunion,14,Eastern Africa,Country,REU,0,55.53171398,-21.13183266,"Y16T65
",16 to 65 years old,M,Male,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,1345
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,638,Réunion,14,Eastern Africa,Country,REU,0,55.53171398,-21.13183266,"Y16T65
",16 to 65 years old,_T,Both sexes,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,1346
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,638,Réunion,14,Eastern Africa,Country,REU,0,55.53171398,-21.13183266,"Y16T65
",16 to 65 years old,M,Male,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,1347
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,638,Réunion,14,Eastern Africa,Country,REU,0,55.53171398,-21.13183266,"Y16T65
",16 to 65 years old,F,Female,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,1348
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,638,Réunion,14,Eastern Africa,Country,REU,0,55.53171398,-21.13183266,"Y16T65
",16 to 65 years old,_T,Both sexes,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,1349
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,642,Romania,151,Eastern Europe,Country,ROU,1,24.98481009,45.83893563,"Y16T65
",16 to 65 years old,F,Female,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,1350
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,642,Romania,151,Eastern Europe,Country,ROU,1,24.98481009,45.83893563,"Y16T65
",16 to 65 years old,M,Male,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,1351
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,642,Romania,151,Eastern Europe,Country,ROU,1,24.98481009,45.83893563,"Y16T65
",16 to 65 years old,_T,Both sexes,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,1352
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,642,Romania,151,Eastern Europe,Country,ROU,1,24.98481009,45.83893563,"Y16T65
",16 to 65 years old,M,Male,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,1353
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,642,Romania,151,Eastern Europe,Country,ROU,1,24.98481009,45.83893563,"Y16T65
",16 to 65 years old,F,Female,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,1354
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,642,Romania,151,Eastern Europe,Country,ROU,1,24.98481009,45.83893563,"Y16T65
",16 to 65 years old,_T,Both sexes,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,1355
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,643,Russian Federation,151,Eastern Europe,Country,RUS,1,99.01404926,61.61899849,"Y16T65
",16 to 65 years old,F,Female,LITE,Literacy,PERCENT,Percentage,,,G,Global,,,The sample excludes the population of the Moscow municipal area. Programme for the International Assessment of Adult Competencies (PIACC),,C: Country data,,,,,,,89.039550,,,,,,89.039550,2012,1356
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,643,Russian Federation,151,Eastern Europe,Country,RUS,1,99.01404926,61.61899849,"Y16T65
",16 to 65 years old,M,Male,LITE,Literacy,PERCENT,Percentage,,,G,Global,,,The sample excludes the population of the Moscow municipal area. Programme for the International Assessment of Adult Competencies (PIACC),,C: Country data,,,,,,,84.678500,,,,,,84.678500,2012,1357
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,643,Russian Federation,151,Eastern Europe,Country,RUS,1,99.01404926,61.61899849,"Y16T65
",16 to 65 years old,_T,Both sexes,NUME,Numeracy,PERCENT,Percentage,,,G,Global,,,The sample excludes the population of the Moscow municipal area. Programme for the International Assessment of Adult Competencies (PIACC),,C: Country data,,,,,,,85.844750,,,,,,85.844750,2012,1358
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,643,Russian Federation,151,Eastern Europe,Country,RUS,1,99.01404926,61.61899849,"Y16T65
",16 to 65 years old,M,Male,NUME,Numeracy,PERCENT,Percentage,,,G,Global,,,The sample excludes the population of the Moscow municipal area. Programme for the International Assessment of Adult Competencies (PIACC),,C: Country data,,,,,,,83.960580,,,,,,83.960580,2012,1359
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,643,Russian Federation,151,Eastern Europe,Country,RUS,1,99.01404926,61.61899849,"Y16T65
",16 to 65 years old,F,Female,NUME,Numeracy,PERCENT,Percentage,,,G,Global,,,The sample excludes the population of the Moscow municipal area. Programme for the International Assessment of Adult Competencies (PIACC),,C: Country data,,,,,,,87.568130,,,,,,87.568130,2012,1360
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,643,Russian Federation,151,Eastern Europe,Country,RUS,1,99.01404926,61.61899849,"Y16T65
",16 to 65 years old,_T,Both sexes,LITE,Literacy,PERCENT,Percentage,,,G,Global,,,The sample excludes the population of the Moscow municipal area. Programme for the International Assessment of Adult Competencies (PIACC),,C: Country data,,,,,,,86.956220,,,,,,86.956220,2012,1361
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,646,Rwanda,14,Eastern Africa,Country,RWA,1,29.92310194,-1.999842114,"Y16T65
",16 to 65 years old,F,Female,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,1362
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,646,Rwanda,14,Eastern Africa,Country,RWA,1,29.92310194,-1.999842114,"Y16T65
",16 to 65 years old,M,Male,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,1363
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,646,Rwanda,14,Eastern Africa,Country,RWA,1,29.92310194,-1.999842114,"Y16T65
",16 to 65 years old,_T,Both sexes,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,1364
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,646,Rwanda,14,Eastern Africa,Country,RWA,1,29.92310194,-1.999842114,"Y16T65
",16 to 65 years old,M,Male,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,1365
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,646,Rwanda,14,Eastern Africa,Country,RWA,1,29.92310194,-1.999842114,"Y16T65
",16 to 65 years old,F,Female,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,1366
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,646,Rwanda,14,Eastern Africa,Country,RWA,1,29.92310194,-1.999842114,"Y16T65
",16 to 65 years old,_T,Both sexes,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,1367
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,652,Saint Barthélemy,29,Caribbean,Country,BLM,0,-62.83173536,17.89513362,"Y16T65
",16 to 65 years old,F,Female,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,1368
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,652,Saint Barthélemy,29,Caribbean,Country,BLM,0,-62.83173536,17.89513362,"Y16T65
",16 to 65 years old,M,Male,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,1369
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,652,Saint Barthélemy,29,Caribbean,Country,BLM,0,-62.83173536,17.89513362,"Y16T65
",16 to 65 years old,_T,Both sexes,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,1370
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,652,Saint Barthélemy,29,Caribbean,Country,BLM,0,-62.83173536,17.89513362,"Y16T65
",16 to 65 years old,M,Male,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,1371
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,652,Saint Barthélemy,29,Caribbean,Country,BLM,0,-62.83173536,17.89513362,"Y16T65
",16 to 65 years old,F,Female,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,1372
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,652,Saint Barthélemy,29,Caribbean,Country,BLM,0,-62.83173536,17.89513362,"Y16T65
",16 to 65 years old,_T,Both sexes,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,1373
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,654,Saint Helena,11,Western Africa,Country,SHN,0,-5.705752501,-15.96503946,"Y16T65
",16 to 65 years old,F,Female,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,1374
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,654,Saint Helena,11,Western Africa,Country,SHN,0,-5.705752501,-15.96503946,"Y16T65
",16 to 65 years old,M,Male,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,1375
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,654,Saint Helena,11,Western Africa,Country,SHN,0,-5.705752501,-15.96503946,"Y16T65
",16 to 65 years old,_T,Both sexes,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,1376
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,654,Saint Helena,11,Western Africa,Country,SHN,0,-5.705752501,-15.96503946,"Y16T65
",16 to 65 years old,M,Male,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,1377
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,654,Saint Helena,11,Western Africa,Country,SHN,0,-5.705752501,-15.96503946,"Y16T65
",16 to 65 years old,F,Female,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,1378
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,654,Saint Helena,11,Western Africa,Country,SHN,0,-5.705752501,-15.96503946,"Y16T65
",16 to 65 years old,_T,Both sexes,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,1379
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,662,Saint Lucia,29,Caribbean,Country,LCA,1,-60.96529553,13.89405601,"Y16T65
",16 to 65 years old,M,Male,LITE,Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,1380
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,662,Saint Lucia,29,Caribbean,Country,LCA,1,-60.96529553,13.89405601,"Y16T65
",16 to 65 years old,_T,Both sexes,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,1381
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,662,Saint Lucia,29,Caribbean,Country,LCA,1,-60.96529553,13.89405601,"Y16T65
",16 to 65 years old,M,Male,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,1382
4,4.6,4.6.1,SE_ADT_FUNS,"Proportion of population achieving at least a fixed level of proficiency in functional skills, by sex, age and type of skill (%)",2019.Q2.G.01,662,Saint Lucia,29,Caribbean,Country,LCA,1,-60.96529553,13.89405601,"Y16T65
",16 to 65 years old,F,Female,NUME,Numeracy,,,,,,,,,,,,,,,,,,,,,,,,,,1383
